	ID_GeneontologyIDs_	Gene ontology IDs
7935	GO:0002250; GO:0004713; GO:0004714; GO:0004715; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0005911; GO:0006468; GO:0007420; GO:0008022; GO:0008285; GO:0010989; GO:0019903; GO:0031295; GO:0032715; GO:0033673; GO:0034236; GO:0034332; GO:0042802; GO:0042997; GO:0043406; GO:0045121; GO:0045779; GO:0046777; GO:0046872; GO:0048709; GO:0050765; GO:0050852; GO:0060368; GO:0070062; GO:0070064; GO:0070373; GO:0071375	7935
7936	GO:0005524; GO:0005739; GO:0005829; GO:0005886; GO:0006468; GO:0006744; GO:0008289; GO:0016021; GO:0016301; GO:0016887; GO:0021692; GO:0031314	7936
7937	GO:0003676; GO:0004527; GO:0004528; GO:0004551; GO:0005044; GO:0005158; GO:0005509; GO:0005524; GO:0005615; GO:0005765; GO:0005886; GO:0005887; GO:0006091; GO:0006796; GO:0006955; GO:0008270; GO:0009143; GO:0009986; GO:0016021; GO:0016323; GO:0030247; GO:0030308; GO:0030318; GO:0030500; GO:0030502; GO:0030505; GO:0030643; GO:0030730; GO:0031214; GO:0031953; GO:0032869; GO:0035529; GO:0036218; GO:0042803; GO:0045599; GO:0045719; GO:0046034; GO:0046325; GO:0046627; GO:0047429; GO:0050427; GO:0050656; GO:0090305; GO:0106177; GO:1990787	7937
7938	GO:0001953; GO:0004385; GO:0004674; GO:0005516; GO:0005524; GO:0005604; GO:0005652; GO:0005730; GO:0005737; GO:0005829; GO:0005886; GO:0005911; GO:0005925; GO:0007155; GO:0010839; GO:0015629; GO:0016323; GO:0016363; GO:0031982; GO:0042043; GO:0042734; GO:0045944; GO:0060170; GO:0061045; GO:0070509; GO:0090280; GO:0090288; GO:0098685; GO:0106310; GO:0106311; GO:2000300	7938
7939	GO:0000785; GO:0000978; GO:0000981; GO:0003700; GO:0005634; GO:0006357; GO:0035497; GO:0042802; GO:0045893; GO:0046872; GO:0070062; GO:1990837	7939
7940	GO:0001764; GO:0001784; GO:0001878; GO:0005159; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006357; GO:0006629; GO:0008092; GO:0008360; GO:0009966; GO:0014911; GO:0015629; GO:0016020; GO:0016358; GO:0017124; GO:0019900; GO:0021766; GO:0021987; GO:0030010; GO:0030036; GO:0030159; GO:0030307; GO:0031625; GO:0032956; GO:0032991; GO:0033628; GO:0035020; GO:0035591; GO:0035685; GO:0035728; GO:0038026; GO:0042169; GO:0042542; GO:0043087; GO:0043393; GO:0043621; GO:0045121; GO:0045309; GO:0045953; GO:0046875; GO:0048013; GO:0050773; GO:0060326; GO:0061045; GO:0061847; GO:0070062; GO:0071560; GO:0071732; GO:0090630; GO:0097110; GO:0098749; GO:1900026; GO:1902531; GO:1990090; GO:1990314; GO:1990782; GO:1990859; GO:2000146; GO:2000404	7940
7941	GO:0005125; GO:0005146; GO:0005576; GO:0005615; GO:0007166; GO:0007267; GO:0007517; GO:0008284; GO:0030182; GO:0042531; GO:0048666; GO:0048861	7941
7942	GO:0005634; GO:0005739; GO:0005743; GO:0005758; GO:0005829; GO:0006122; GO:0006123; GO:0006915; GO:0008635; GO:0009055; GO:0020037; GO:0043280; GO:0045333; GO:0046872; GO:0070469	7942
7943	GO:0005802; GO:0006886; GO:0031410; GO:0099041	7943
7944	GO:0000398; GO:0005634; GO:0005654; GO:0005684; GO:0016607; GO:0071006	7944
7945	GO:0005200; GO:0005634; GO:0005737; GO:0005829; GO:0005912; GO:0007409; GO:0008013; GO:0010975; GO:0015629; GO:0016342; GO:0016477; GO:0021942; GO:0030424; GO:0034316; GO:0045296; GO:0048813; GO:0048854; GO:0051015; GO:0051823; GO:0060134; GO:0098609; GO:2001222	7945
7946	GO:0005829; GO:0005856; GO:0005912; GO:0005916; GO:0007015; GO:0008013; GO:0016477; GO:0030027; GO:0045296; GO:0051015; GO:0086073; GO:0086091; GO:0090136; GO:0098609; GO:0098911	7946
7947	GO:0005829; GO:0005856; GO:0005886; GO:0007155; GO:0007266; GO:0045296; GO:0051015	7947
7948	GO:0004129; GO:0005746; GO:0006119; GO:0016021; GO:0045277	7948
7949	GO:0005243; GO:0005922; GO:0007267; GO:0016021	7949
7950	GO:0001618; GO:0001669; GO:0005102; GO:0005178; GO:0005576; GO:0005615; GO:0005654; GO:0005737; GO:0005886; GO:0005887; GO:0005911; GO:0005912; GO:0005923; GO:0007005; GO:0007157; GO:0007507; GO:0008013; GO:0008354; GO:0010669; GO:0014704; GO:0016323; GO:0016327; GO:0030054; GO:0030165; GO:0030175; GO:0030426; GO:0030593; GO:0031532; GO:0031594; GO:0032991; GO:0034109; GO:0042802; GO:0043005; GO:0044297; GO:0045121; GO:0045216; GO:0046629; GO:0050839; GO:0051607; GO:0055013; GO:0070633; GO:0071253; GO:0086067; GO:0086072; GO:0086082; GO:0098904	7950
7951	GO:0000082; GO:0000122; GO:0000209; GO:0000922; GO:0001831; GO:0005112; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005813; GO:0005827; GO:0005829; GO:0005886; GO:0006511; GO:0006513; GO:0006888; GO:0007080; GO:0007229; GO:0007369; GO:0008284; GO:0016020; GO:0016055; GO:0016477; GO:0016567; GO:0017145; GO:0030030; GO:0030332; GO:0031145; GO:0031208; GO:0031398; GO:0031461; GO:0031463; GO:0031625; GO:0031648; GO:0032467; GO:0035024; GO:0036126; GO:0040016; GO:0042802; GO:0043149; GO:0043161; GO:0044346; GO:0045842; GO:0048208; GO:0051865; GO:0061630; GO:0070062; GO:0070936; GO:0071630; GO:0072576; GO:0072686; GO:0097193; GO:1901992	7951
7952	GO:0003779; GO:0005635; GO:0005637; GO:0005640; GO:0005654; GO:0005737; GO:0005783; GO:0005819; GO:0005829; GO:0005874; GO:0006936; GO:0007517; GO:0016020; GO:0016021; GO:0031965; GO:0035914; GO:0045296; GO:0046827; GO:0048147; GO:0048487; GO:0060828; GO:0071363; GO:0071763; GO:0090090	7952
7953	GO:0000737; GO:0002283; GO:0002673; GO:0003677; GO:0004530; GO:0004536; GO:0005509; GO:0005576; GO:0005634; GO:0005783; GO:0006259; GO:0006308; GO:0006309; GO:0010623; GO:0070948	7953
7954	GO:0000139; GO:0001501; GO:0001503; GO:0001958; GO:0001974; GO:0002067; GO:0002524; GO:0003128; GO:0003415; GO:0003416; GO:0005783; GO:0005789; GO:0005794; GO:0006024; GO:0006486; GO:0007033; GO:0007165; GO:0007369; GO:0007411; GO:0007492; GO:0007498; GO:0008217; GO:0008375; GO:0008543; GO:0009642; GO:0010467; GO:0014033; GO:0015012; GO:0015014; GO:0015020; GO:0016021; GO:0016757; GO:0017145; GO:0019882; GO:0021554; GO:0021772; GO:0030163; GO:0030176; GO:0030199; GO:0030204; GO:0030210; GO:0030509; GO:0031069; GO:0032836; GO:0033627; GO:0033692; GO:0035176; GO:0035249; GO:0035264; GO:0035988; GO:0036022; GO:0036336; GO:0036339; GO:0042044; GO:0042060; GO:0042311; GO:0042328; GO:0042596; GO:0042803; GO:0043931; GO:0045165; GO:0045202; GO:0045453; GO:0046872; GO:0046982; GO:0048733; GO:0050508; GO:0050509; GO:0050891; GO:0050901; GO:0051923; GO:0055078; GO:0060047; GO:0060070; GO:0060218; GO:0060351; GO:0060441; GO:0060506; GO:0060560; GO:0060792; GO:0061484; GO:0061744; GO:0061974; GO:0062094; GO:0065003; GO:0070593; GO:0071503; GO:0071625; GO:0071711; GO:0071847; GO:0072112; GO:0072498; GO:0097021; GO:0097241; GO:0098586; GO:0120193; GO:1901706; GO:1904888; GO:1990823	7954
7955	GO:0005096; GO:0005829; GO:0007165; GO:0051056	7955
7956	GO:0005654; GO:0005829; GO:0006281; GO:0006974; GO:0031297; GO:0043539; GO:0043596; GO:0071902; GO:2000001	7956
7957	GO:0044255	7957
7958	GO:0005634; GO:0016021; GO:0070062	7958
7959	GO:0000922; GO:0005634; GO:0005815; GO:0005874; GO:0005938; GO:0030335; GO:0043014; GO:0051897; GO:0060491	7959
7960	GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005815; GO:0016787; GO:0019901; GO:0032991; GO:0034614; GO:0036297; GO:0070615	7960
7961	GO:0000785; GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0005654; GO:0006357; GO:0008285; GO:0017151; GO:0030154; GO:0043231; GO:0090571; GO:0097011; GO:1990837	7961
7962	GO:0000785; GO:0001741; GO:0002244; GO:0004468; GO:0005654; GO:0005694; GO:0005721; GO:0005794; GO:0006275; GO:0006302; GO:0007062; GO:0008080; GO:0010369; GO:0016407; GO:0030054; GO:0034421; GO:0035861; GO:0046872; GO:0071168	7962
7963	GO:0005789; GO:0006636; GO:0006665; GO:0016020; GO:0016021; GO:0016491	7963
7964	GO:0000139; GO:0001807; GO:0002361; GO:0002522; GO:0002523; GO:0005794; GO:0005802; GO:0006486; GO:0006672; GO:0006954; GO:0007566; GO:0008417; GO:0009312; GO:0016020; GO:0016021; GO:0017083; GO:0022407; GO:0022409; GO:0032580; GO:0036065; GO:0042355; GO:0045785; GO:0046626; GO:0046920; GO:0060353; GO:0097021; GO:1903037; GO:1903236; GO:1903238; GO:1904996; GO:2000389	7964
7965	GO:0005886; GO:0016021; GO:0045202; GO:0099072; GO:1900449	7965
7966	GO:0005739; GO:0005811; GO:0097191; GO:0120162; GO:2001238	7966
7967	GO:0000785; GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0001837; GO:0003677; GO:0003700; GO:0005634; GO:0005667; GO:0006357; GO:0008134; GO:0009887; GO:0030198; GO:0032434; GO:0042249; GO:0043565; GO:0045892; GO:0045893; GO:0045944; GO:0048566; GO:0048596; GO:0048806; GO:0060021; GO:1902914	7967
7968	GO:0001696; GO:0004969; GO:0004993; GO:0005886; GO:0005887; GO:0006955; GO:0007187; GO:0007268; GO:0030425; GO:0030594; GO:0045202; GO:0045907	7968
7969	GO:0000785; GO:0000978; GO:0000981; GO:0001228; GO:0005634; GO:0006357; GO:0007141; GO:0007283; GO:0030154; GO:0043565; GO:0045944; GO:1990837	7969
7970	GO:0001822; GO:0002093; GO:0005886; GO:0005930; GO:0007224; GO:0007399; GO:0010762; GO:0016476; GO:0032185; GO:0032880; GO:0042733; GO:0043010; GO:0043587; GO:0044782; GO:0045184; GO:0051893; GO:0055123; GO:0060021; GO:0060271; GO:0060541; GO:0072359; GO:0090521; GO:0097541; GO:1900027; GO:2000114	7970
7971	GO:0003697; GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0006351; GO:0010468; GO:0010628; GO:0016020; GO:0045893; GO:0045944	7971
7972	GO:0002009; GO:0003338; GO:0005201; GO:0005604; GO:0005886; GO:0007154; GO:0015031; GO:0016021; GO:0030326; GO:0043588; GO:0046872; GO:0060021	7972
7973	GO:0003823; GO:0005886; GO:0006910; GO:0006911; GO:0006955; GO:0006958; GO:0009897; GO:0016021; GO:0032732; GO:0034987; GO:0042571; GO:0042742; GO:0045087; GO:0050853; GO:0050871; GO:0070062; GO:0072562	7973
7974	GO:0000245; GO:0000375; GO:0000387; GO:0005634; GO:0005654; GO:0005681; GO:0005730; GO:0005829; GO:0006397; GO:0008380; GO:0016604; GO:0032797; GO:0034719; GO:0097504	7974
7975	GO:0005737; GO:0006955; GO:0009615; GO:0009617	7975
7976	GO:0000151; GO:0043161; GO:0061630	7976
7977	GO:0005125; GO:0005576; GO:0005615; GO:0005886; GO:0007179; GO:0007267; GO:0008083; GO:0009612; GO:0010862; GO:0030326; GO:0030509; GO:0030513; GO:0032331; GO:0032332; GO:0035136; GO:0035137; GO:0036122; GO:0040014; GO:0042802; GO:0043524; GO:0043932; GO:0045666; GO:0050680; GO:0060390; GO:0060395; GO:0060591; GO:2001054	7977
7978	GO:0005576; GO:0005764; GO:0005829; GO:0016491; GO:0016667; GO:0016671; GO:0019886; GO:0030054; GO:0042590; GO:0043202; GO:0043231; GO:0048147; GO:0050821	7978
7979	GO:0005912; GO:0007156; GO:0007157; GO:0031362; GO:0042734; GO:0045211; GO:0060074; GO:0060077	7979
7980	GO:0005525; GO:0005829	7980
7981	GO:0005834; GO:0005884; GO:0005886; GO:0007165; GO:0007186; GO:0021987; GO:0030165; GO:0031680; GO:0031681; GO:0032496; GO:0042301; GO:0070062	7981
7982	GO:0005525; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0070232	7982
7983	GO:0003723; GO:0005737; GO:0005739; GO:0005829; GO:0008285; GO:0009615; GO:0035457; GO:0042802; GO:0043066; GO:0045087; GO:0051607	7983
7984	GO:0000166; GO:0005576; GO:0016491; GO:0030198; GO:0031012	7984
7985	GO:0000083; GO:0000122; GO:0000976; GO:0000978; GO:0001227; GO:0003700; GO:0005634; GO:0006357; GO:0010956; GO:0010957; GO:0010977; GO:0016032; GO:0016363; GO:0016604; GO:0017053; GO:0030097; GO:0032088; GO:0034121; GO:0045892; GO:0046872; GO:0051569; GO:0070105; GO:0071222; GO:1990837	7985
7986	GO:0001555; GO:0005125; GO:0005615; GO:0005737; GO:0007179; GO:0007292; GO:0008083; GO:0008284; GO:0010862; GO:0030308; GO:0030509; GO:0060395; GO:0070698; GO:2000870	7986
7987	GO:0000187; GO:0003924; GO:0005834; GO:0005886; GO:0007186; GO:0007204; GO:0014069; GO:0030425; GO:0031680; GO:0031681; GO:0044297	7987
7988	GO:0004890; GO:0005237; GO:0005886; GO:0005887; GO:0007165; GO:0007214; GO:0007268; GO:0022851; GO:0030594; GO:0032590; GO:0034220; GO:0034707; GO:0042391; GO:0042493; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:0051932; GO:0060078; GO:0098794; GO:0098982; GO:0099699; GO:1902476; GO:1902711; GO:1904315	7988
7989	GO:0005524; GO:0005739; GO:0030956; GO:0032543; GO:0050567; GO:0070681	7989
7990	GO:0004016; GO:0004383; GO:0005525; GO:0006182; GO:0007263; GO:0008015; GO:0008074; GO:0019934; GO:0020037; GO:0038023; GO:0038060; GO:0044877; GO:0046872; GO:0047805; GO:0048786; GO:0051879; GO:0071732; GO:0098831; GO:0098978; GO:0099555	7990
7991	GO:0004383; GO:0005525; GO:0005737; GO:0019934; GO:0020037; GO:0046872	7991
7992	GO:0005739; GO:0005758; GO:0005768; GO:0005794; GO:0005802; GO:0005829; GO:0005886; GO:0006890; GO:0007030; GO:0009101; GO:0009306; GO:0010467; GO:0010821; GO:0016477; GO:0019899; GO:0030032; GO:0031985; GO:0032008; GO:0032580; GO:0043001; GO:0043066; GO:0043231; GO:0045053; GO:0048194; GO:0050714; GO:0050901; GO:0060352; GO:0070273; GO:0072752; GO:0090161; GO:0090164	7992
7993	GO:0000003; GO:0005179; GO:0005183; GO:0005576; GO:0005615; GO:0005739; GO:0005798; GO:0007165; GO:0007267; GO:0007275; GO:0007565; GO:0007568; GO:0008285; GO:0010468; GO:0030238; GO:0030425; GO:0031530; GO:0031960; GO:0032496; GO:0033087; GO:0033574; GO:0034695; GO:0035864; GO:0043066; GO:0043204; GO:0043679; GO:0044849; GO:0045471; GO:0098556; GO:1990008; GO:1990637; GO:2000354; GO:2001223	7993
7994	GO:0005654; GO:0005730; GO:0006281; GO:0006310; GO:0006338; GO:0031011	7994
7995	GO:0005886; GO:0005912; GO:0005925; GO:0007044; GO:0007229; GO:0009986; GO:0010668; GO:0010811; GO:0010976; GO:0030175; GO:0030335; GO:0031589; GO:0031994; GO:0034676; GO:0035878; GO:0038132; GO:0042327; GO:0043065; GO:0043236; GO:0043547; GO:0043589; GO:0044877; GO:0045296; GO:0045944; GO:0046872; GO:0071407; GO:0098609; GO:2001237	7995
7996	GO:0004930; GO:0005829; GO:0005886; GO:0005887; GO:0035025; GO:0043235; GO:0051482	7996
7997	GO:0000785; GO:0000978; GO:0000981; GO:0001228; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0042802; GO:0046872; GO:0051008; GO:1990837	7997
7998	GO:0005518; GO:0005886; GO:0007155; GO:0007229; GO:0008305; GO:0034679; GO:0042060; GO:0043236; GO:0046872	7998
7999	GO:0005246; GO:0016021	7999
8000	GO:0004930; GO:0005887; GO:0005929; GO:0007186	8000
8001	GO:0004930; GO:0005886; GO:0007186; GO:0007189; GO:0016021	8001
8002	GO:0004085; GO:0005759; GO:0006552; GO:0008470; GO:0009083; GO:0033539; GO:0042802; GO:0050660	8002
8003	GO:0004930; GO:0005768; GO:0005886; GO:0007186; GO:0010008; GO:0016021; GO:0043235; GO:0043950; GO:1990763	8003
8004	GO:0004930; GO:0005768; GO:0005886; GO:0007186; GO:0010008; GO:0016021; GO:0042802; GO:0043235; GO:0043950; GO:0048016; GO:1990763	8004
8005	GO:0016021; GO:0016266; GO:0035252; GO:0140563	8005
8006	GO:0004373; GO:0005737; GO:0005829; GO:0005856; GO:0005938; GO:0005978; GO:0006091; GO:0009749; GO:0030864; GO:0043265; GO:0061547	8006
8007	GO:0005344; GO:0005829; GO:0005833; GO:0019825; GO:0020037; GO:0031721; GO:0031838; GO:0042744; GO:0043177; GO:0046872; GO:0072562; GO:0098869	8007
8008	GO:0000122; GO:0000978; GO:0000981; GO:0001227; GO:0001658; GO:0005654; GO:0005730; GO:0005737; GO:0006355; GO:0043565; GO:0045892; GO:0046872	8008
8009	GO:0003746; GO:0003924; GO:0005525; GO:0005829; GO:0006412; GO:0007165; GO:0016020; GO:0070062	8009
8010	GO:0005158; GO:0005737; GO:0005829; GO:0005886; GO:0008286; GO:0010467; GO:0030159; GO:0030178; GO:0030949; GO:0032868; GO:0032991; GO:0042326; GO:0042327; GO:0042802; GO:0045719; GO:0046325; GO:0046627; GO:0048009; GO:0070371; GO:0120162; GO:1904738	8010
8011	GO:0001640; GO:0001642; GO:0004930; GO:0005886; GO:0005887; GO:0007193; GO:0007196; GO:0007216; GO:0007601; GO:0008066; GO:0051966	8011
8012	GO:0005739; GO:0005783; GO:0035091; GO:0042981	8012
8013	GO:0002729; GO:0004888; GO:0005886; GO:0005887; GO:0006968; GO:0007165; GO:0016020; GO:0031901; GO:0032394; GO:0045953; GO:2000774	8013
8014	GO:0005525; GO:0005737; GO:0043022; GO:0046872	8014
8015	GO:0005886; GO:0008645; GO:0012505; GO:0016021; GO:0048471; GO:0055056	8015
8016	GO:0000785; GO:0000978; GO:0000981; GO:0001227; GO:0005634; GO:0005667; GO:0006357; GO:0007369; GO:0014036; GO:0021904; GO:0023019; GO:0030178; GO:0030900; GO:0042474; GO:0048644; GO:0048704; GO:0061629; GO:1990837	8016
8017	GO:0004679; GO:0004862; GO:0005524; GO:0005615; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005977; GO:0006110; GO:0006468; GO:0006469; GO:0006633; GO:0006754; GO:0008603; GO:0008607; GO:0010800; GO:0016126; GO:0016208; GO:0019217; GO:0019887; GO:0019901; GO:0030295; GO:0031588; GO:0035556; GO:0042149; GO:0043531; GO:0045860; GO:0046320; GO:0046324; GO:0050790	8017
8018	GO:0000166; GO:0000287; GO:0005634; GO:0005829; GO:0006195; GO:0008253; GO:0046085	8018
8019	GO:0000922; GO:0001578; GO:0005634; GO:0005635; GO:0005643; GO:0005654; GO:0005813; GO:0005829; GO:0006913; GO:0007612; GO:0009566; GO:0015031; GO:0016020; GO:0031965; GO:0046822; GO:0051028; GO:0072686; GO:0090307	8019
8020	GO:0001889; GO:0005524; GO:0005829; GO:0006631; GO:0007584; GO:0014074; GO:0030729; GO:0032024; GO:0034201; GO:0042493; GO:0042594; GO:0045471; GO:0046951; GO:0047760; GO:0050872; GO:0060612; GO:0071333; GO:0071394; GO:0071397	8020
8021	GO:0001618; GO:0001817; GO:0002003; GO:0003051; GO:0003081; GO:0004175; GO:0004180; GO:0004181; GO:0005576; GO:0005615; GO:0005788; GO:0005886; GO:0005929; GO:0006508; GO:0008237; GO:0008241; GO:0008270; GO:0009986; GO:0015827; GO:0016021; GO:0016324; GO:0019229; GO:0022898; GO:0030666; GO:0031526; GO:0042127; GO:0042802; GO:0045121; GO:0046718; GO:0046813; GO:0050727; GO:0051957; GO:0060452; GO:0070062; GO:0097746; GO:1903598; GO:1903779; GO:1905737; GO:2000272; GO:2000379	8021
8022	GO:0000122; GO:0000785; GO:0000977; GO:0000981; GO:0001228; GO:0001755; GO:0005634; GO:0005654; GO:0005794; GO:0006357; GO:0010718; GO:0016604; GO:0042803; GO:0045892; GO:0045893; GO:0045944; GO:0048704; GO:1990837	8022
8023	GO:0005576; GO:0030345; GO:0031214; GO:0062023	8023
8024	GO:0005509; GO:0005737; GO:0005925; GO:0015629; GO:0032587; GO:0032991; GO:0051015; GO:0051017; GO:0070062; GO:0097178	8024
8025	GO:0005634; GO:0005654; GO:0005739	8025
8026	GO:0001525; GO:0003365; GO:0005829; GO:0005886; GO:0005923; GO:0016055; GO:0030036; GO:0030334; GO:0031410; GO:0035329; GO:0042802	8026
8027	GO:0004029; GO:0005654; GO:0005739; GO:0005759; GO:0005829; GO:0005975; GO:0006068; GO:0043231; GO:0043878; GO:0051287	8027
8028	GO:0005634; GO:0005829; GO:0006412; GO:0006915; GO:0008285; GO:0016020; GO:0017101; GO:0031398; GO:0060090; GO:0060510; GO:0065003; GO:1901216; GO:1903632	8028
8029	GO:0005524; GO:0005576; GO:0005737; GO:0005813; GO:0005829; GO:0005869; GO:0015630; GO:0016020; GO:0034774; GO:0070062; GO:1904813	8029
8030	GO:0004021; GO:0005759; GO:0006103; GO:0009058; GO:0030170; GO:0042851; GO:0042853	8030
8031	GO:0004222; GO:0007155; GO:0007283; GO:0007339; GO:0008237; GO:0016020; GO:0016021; GO:0030154	8031
8032	GO:0000122; GO:0000932; GO:0001666; GO:0003682; GO:0003714; GO:0005634; GO:0005654; GO:0005667; GO:0005794; GO:0005815; GO:0005829; GO:0005886; GO:0005911; GO:0005912; GO:0005925; GO:0006355; GO:0007010; GO:0007049; GO:0016339; GO:0030027; GO:0030032; GO:0030334; GO:0031328; GO:0031334; GO:0033673; GO:0034613; GO:0035195; GO:0035313; GO:0035331; GO:0043087; GO:0043123; GO:0043406; GO:0045294; GO:0046474; GO:0046872; GO:0048041; GO:0051015; GO:1900037; GO:2000637	8032
8033	GO:0005516; GO:0005737; GO:0005829; GO:0005856; GO:0005886; GO:0005925; GO:0005938; GO:0007186; GO:0007193; GO:0008179; GO:0010738; GO:0010739; GO:0032496; GO:0032760; GO:0035733; GO:0043025; GO:0043116; GO:0050804; GO:0051018; GO:0051602; GO:0051770; GO:0061870; GO:0070374; GO:0071347; GO:0071356; GO:0090036; GO:0098685; GO:1900143	8033
8034	GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0030315; GO:0042383; GO:0043484	8034
8035	GO:0001895; GO:0003677; GO:0005504; GO:0005507; GO:0005576; GO:0005615; GO:0005634; GO:0005737; GO:0005783; GO:0005788; GO:0005794; GO:0008270; GO:0009267; GO:0015643; GO:0016209; GO:0030170; GO:0031093; GO:0032991; GO:0042802; GO:0043066; GO:0043069; GO:0051087; GO:0051659; GO:0070062; GO:0072562; GO:0140272; GO:1903981	8035
8036	GO:0002151; GO:0006397; GO:0007420; GO:0007611; GO:0008380; GO:0010468; GO:0010629; GO:0016607; GO:0035063; GO:0043484	8036
8037	GO:0004674; GO:0016021	8037
8038	GO:0000122; GO:0000978; GO:0001067; GO:0001227; GO:0003700; GO:0003712; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0006357; GO:0010628; GO:0010976; GO:0010977; GO:0014069; GO:0016363; GO:0016925; GO:0019901; GO:0030517; GO:0032463; GO:0042803; GO:0045944; GO:0046872; GO:0046982; GO:0048671; GO:0048672; GO:0050773; GO:1903860; GO:1904800; GO:1905232; GO:2000171; GO:2000173	8038
8039	GO:0000122; GO:0000977; GO:0001227; GO:0004180; GO:0005516; GO:0005518; GO:0005576; GO:0005615; GO:0005634; GO:0005737; GO:0008270; GO:0062023; GO:0070062; GO:1904026	8039
8040	GO:0003677; GO:0004867; GO:0005634; GO:0005788; GO:0005886; GO:0007186; GO:0008201; GO:0016020; GO:0016021; GO:0031092; GO:0042802; GO:0046914; GO:0070062	8040
8041	GO:0005654; GO:0005829; GO:0006929; GO:0016322; GO:0043005; GO:0046875; GO:0048013; GO:1901187	8041
8042	GO:0000077; GO:0000278; GO:0000398; GO:0000974; GO:0000977; GO:0000981; GO:0001222; GO:0001228; GO:0003677; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0005737; GO:0006281; GO:0006357; GO:0008157; GO:0016020; GO:0016607; GO:0019901; GO:0032993; GO:0043522; GO:0044344; GO:0045944; GO:0048471; GO:0071007; GO:0071013; GO:0071352; GO:0071987; GO:1904568; GO:1990090; GO:1990646	8042
8043	GO:0005634; GO:0005737; GO:0006913; GO:0019887; GO:0030496; GO:0044877; GO:0045648; GO:0045859; GO:1902531	8043
8044	GO:0005886; GO:0006641; GO:0006869; GO:0008203; GO:0016020; GO:0030229; GO:0034361; GO:0034362; GO:0042627	8044
